BarcodeID,TripID,Region,Reach,Date,SampleNumber,RiverMile,DepthTotal,DepthSample,DepthIntegrated,GearID,TimeDay,TimeBegin,TimeElapsed,SuspendedLoad,Collector,FmUse,FiltrationEfficiency,Distance,Velocity,Volume,FlagStrange,FlagDelete,EntererSample,Processor,ProcessDate,ProcessTime,QAQC,Checker,EntererSpecimen,Notes
D07607,GC20140109,GrandCanyon,CRGrandCanyon,01/11/2014,7,19,26,23,FALSE,4,Crepuscular,18:31:14,106,,,Net,0.6497,76.37,0.72,15.48,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Sandy samples.  Dropping deployment times by 1 min throughout this set until filtration efficiencies are good. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively ass
D07608,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,1,39.7,41,38,FALSE,4,Day,16:48:50,180,,,Bomb,,114.76,0.64,23.26,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Net not wetted before starting sampling; may have messed with flowmeter numbers. Barcode retroactively assigned (2017-07-06 JDM).
D07609,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,2,39.7,41,38,FALSE,4,Crepuscular,17:00:18,178,,,Net,0.806,123.82,0.7,25.1,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07610,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,3,39.7,41,3,FALSE,4,Crepuscular,17:13:34,181,,,Net,0.8847,160.03,0.88,32.44,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07611,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,4,39.7,41,38,FALSE,4,Crepuscular,17:30:36,178,,,Net,1.2761,99.45,0.56,20.16,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Net flowmeter distance greater than bomb flowmeter distance verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07612,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,5,39.7,41,3,FALSE,4,Crepuscular,17:44:24,183,,,Net,0.8394,143.67,0.79,29.12,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07613,GC20140109,GrandCanyon,CRGrandCanyon,01/13/2014,6,39.7,41,38,FALSE,4,Crepuscular,17:59:07,173,,,Net,0.5074,35.8,0.21,7.26,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07614,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,1,61.35,16,13,FALSE,4,Day,16:29:36,180,,,Net,0.7775,149.21,0.83,30.24,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07615,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,2,61.35,16,13,FALSE,4,Crepuscular,17:01:59,175,,,Net,0.743,148.3,0.85,30.06,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07616,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,3,61.35,16,3,FALSE,4,Crepuscular,17:10:18,179,,,Net,0.7826,154.86,0.87,31.39,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07617,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,4,61.35,16,13,FALSE,4,Crepuscular,17:32:46,170,,,Net,0.776,148.17,0.87,30.03,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07618,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,5,61.35,16,3,FALSE,4,Crepuscular,17:39:39,185,,,Net,0.7935,161.16,0.87,32.67,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07619,GC20140109,GrandCanyon,CRGrandCanyon,01/15/2014,7,61.35,16,13,FALSE,4,Crepuscular,18:30:19,180,,,Net,0.7571,148.49,0.82,30.1,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07620,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,7,63.8,11,5,FALSE,4,Day,16:37:55,148,,,Net,0.8376,131.57,0.89,26.67,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07621,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,8,63.8,11,5,FALSE,4,Day,16:57:58,118,,,Net,0.8694,106.34,0.9,21.56,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07622,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,9,63.8,11,6,FALSE,4,Crepuscular,17:14:55,123,,,Net,0.8053,131.76,1.07,26.71,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07623,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,10,63.8,11,9,FALSE,4,Crepuscular,17:37:40,115,,,Net,0.8992,93.37,0.81,18.93,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07624,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,11,63.8,11,6,FALSE,4,Crepuscular,17:46:40,117,,,Net,0.8,101.6,0.87,20.59,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07625,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,12,63.8,11,9,FALSE,4,Crepuscular,17:59:22,120,,,Net,0.8752,97.75,0.81,19.81,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Barcode retroactively assigned (2017-07-06 JDM).
D07626,GC20140109,GrandCanyon,CRGrandCanyon,01/24/2014,13,63.8,11,9,FALSE,4,Crepuscular,18:28:20,115,,,Net,0.8574,101.44,0.88,20.56,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07627,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,1,69.7,25,3,FALSE,4,Day,11:24:20,165,,,Net,0.8142,136.95,0.83,27.76,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07628,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,2,69.7,25,22,FALSE,4,Day,11:31:50,131,,,Net,0.8587,111.47,0.85,22.59,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07629,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,3,69.7,25,3,FALSE,4,Day,11:39:40,115,,,Net,0.7956,94.02,0.82,19.06,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07630,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,4,69.7,25,22,FALSE,4,Day,11:46:40,122,,,Net,1.122,76.45,0.63,15.5,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout.  Barcode retroactively assigned (2017-07-06 JDM).
D07631,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,5,69.7,25,3,FALSE,4,Day,11:57:25,118,,,Net,0.806,102.06,0.86,20.69,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07632,GC20140109,GrandCanyon,CRGrandCanyon,01/26/2014,6,69.7,25,21,FALSE,4,Day,12:06:07,118,,,Net,0.8788,110.21,0.93,22.34,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07633,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,1,87,34,6,FALSE,4,Day,09:37:14,120,,,Net,0.9895,63.08,0.53,12.79,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07634,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,2,87,34,31,FALSE,4,Day,09:45:45,170,,,Net,0.9275,90.57,0.53,18.36,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07635,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,3,87,34,6,FALSE,4,Day,09:55:54,180,,,Net,0.9492,95.52,0.53,19.36,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07636,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,4,87,34,31,FALSE,4,Day,10:06:25,189,,,Net,0.9679,97.46,0.52,19.76,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07637,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,5,87,34,6,FALSE,4,Day,10:15:49,180,,,Net,0.9854,94.5,0.52,19.16,FALSE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Barcode retroactively assigned (2017-07-06 JDM).
D07638,GC20140109,GrandCanyon,CRGrandCanyon,01/27/2014,6,87,34,31,FALSE,4,Day,10:24:05,178,,,Net,0.955,51.43,0.29,10.42,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Runout. Very few net flowmeter clicks verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07639,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,1,138.5,26,6,FALSE,4,Day,11:50:19,93,,,Net,0.823,107.98,1.16,21.89,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07640,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,2,138.5,26,23,FALSE,4,Day,11:58:44,96,,,Net,0.8585,88.15,0.92,17.87,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07641,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,3,138.5,26,6,FALSE,4,Day,12:07:40,90,,,Net,0.7918,94.55,1.05,19.17,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07642,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,4,138.5,26,23,FALSE,4,Day,12:15:40,90,,,Net,0.92,78.55,0.87,15.92,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07643,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,5,138.5,26,6,FALSE,4,Day,12:30:00,63,,,Net,0.6947,63.59,1.01,12.89,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07644,GC20140109,GrandCanyon,CRGrandCanyon,01/28/2014,6,138.5,26,23,FALSE,4,Day,12:37:32,86,,,Net,1.0165,68.06,0.79,13.8,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM).  Barcode retroactively assigned (2017-07-06 JDM).
D07645,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,1,166,19,6,FALSE,4,Day,08:13:58,91,,,Net,0.8043,103.83,1.14,21.05,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07646,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,2,166,19,16,FALSE,4,Day,08:29:04,89,,,Net,0.7816,81.24,0.91,16.47,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07647,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,3,166,19,6,FALSE,4,Day,08:42:33,55,,,Net,0.7982,58.1,1.06,11.78,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07648,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,4,166,19,16,FALSE,4,Day,08:48:33,64,,,Net,0.7848,65.34,1.02,13.24,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07649,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,5,166,19,6,FALSE,4,Day,09:02:01,59,,,Net,0.8101,54.18,0.92,10.98,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07650,GC20140109,GrandCanyon,CRGrandCanyon,01/29/2014,6,166,19,16,FALSE,4,Day,09:07:31,67,,,Net,0.9318,59.91,0.89,12.14,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07651,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,1,225.4,30,3,FALSE,4,Day,08:22:18,4,,,Net,0.6836,61.79,15.45,12.52,TRUE,TRUE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07652,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,2,225.4,30,27,FALSE,4,Day,08:29:30,100,,,Net,0.8848,102.11,1.02,20.7,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07653,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,3,225.4,30,3,FALSE,4,Day,08:39:03,60,,,Net,0.6918,58.8,0.98,11.92,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07654,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,4,225.4,30,27,FALSE,4,Day,08:46:27,108,,,Net,0.7814,94.93,0.88,19.24,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07655,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,5,225.4,30,3,FALSE,4,Day,08:57:12,60,,,Net,0.6957,54.98,0.92,11.14,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07656,GC20140109,GrandCanyon,CRGrandCanyon,01/30/2014,6,225.4,30,27,FALSE,4,Day,09:03:31,93,,,Net,0.7634,75.62,0.81,15.33,TRUE,FALSE,,,,0,FALSE,,,Natal Origins 2014 January trip. Short sample duration verified (2017-06-28 JDM). Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07657,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,1,0,20,,TRUE,4,Day,16:11:12,240,,,Net,0.9411,158.98,0.66,32.23,FALSE,FALSE,,IngramA,01/08/2017,0.6,FALSE,,GiardinaM,Barcode retroactively assigned (2017-07-06 JDM).
D07658,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,2,-2.1,14,8,FALSE,4,Day,16:38:15,237,,,Net,1.0076,269.11,1.14,54.55,FALSE,FALSE,,DaubertM,,9.9,FALSE,,,Barcode retroactively assigned (2017-07-06 JDM).
D07659,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,3,-3.5,13,8,FALSE,4,Day,16:57:14,241,,,Net,1.0189,199.95,0.83,40.53,FALSE,FALSE,,IngramA,,2.03,FALSE,,,Barcode retroactively assigned (2017-07-06 JDM).
D07660,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,4,-4.9,22,,TRUE,4,Day,17:15:06,239,,,Net,1.0112,195.02,0.82,39.53,FALSE,FALSE,,DaubertM,,5.02,FALSE,,,Barcode retroactively assigned (2017-07-06 JDM).
D07661,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,5,-8,28,14,FALSE,4,Day,17:35:40,239,,,Net,0.695,209.82,0.88,42.53,TRUE,FALSE,,EvansM,,2.75,FALSE,,,Flowmeter readings and therefore low filtration efficiency verified (2017-06-27 JDM). Barcode retroactively assigned (2017-07-06 JDM).
D07662,LF20160511,GrandCanyon,CRLeesFerry,05/11/2016,6,-11,13,8,FALSE,4,Day,18:00:05,238,,,Net,1.0799,179.99,0.76,36.48,FALSE,FALSE,,DaubertM,,1,FALSE,,,Barcode retroactively assigned (2017-07-06 JDM).
D07668,GC20170915,GrandCanyon,CRGrandCanyon,09/16/2017,,19,,7,FALSE,4,Day,10:03:12,59,High,DaubertM,Net,0.8905,45.51,0.77,9.22,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07669,GC20170915,GrandCanyon,CRGrandCanyon,09/16/2017,,21.3,,7,FALSE,4,Day,10:43:42,63,High,DaubertM,Net,0.8667,60.71,0.96,12.31,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07671,GC20170915,GrandCanyon,CRGrandCanyon,09/16/2017,,26.5,,7,FALSE,4,Day,14:39:05,125,High,DaubertM,Net,0.7794,118.55,0.95,24.03,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07672,GC20170915,GrandCanyon,CRGrandCanyon,09/16/2017,,29.3,,7,FALSE,4,Day,15:43:20,58,High,DaubertM,Net,0.8396,57.59,0.99,11.67,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07674,GC20170915,GrandCanyon,CRGrandCanyon,09/16/2017,,32.9,,7,FALSE,4,Day,18:05:52,61,High,DaubertM,Net,0.9072,65.47,1.07,13.27,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07675,GC20170915,GrandCanyon,CRGrandCanyon,09/17/2017,,35.6,,7,FALSE,4,Day,09:40:00,60,High,DaubertM,Net,0.8403,31.42,0.52,6.37,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07677,GC20170915,GrandCanyon,CRGrandCanyon,09/17/2017,,39.7,,7,FALSE,4,Day,10:43:00,60,High,DaubertM,Net,0.9671,40.32,0.67,8.17,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07679,GC20170915,GrandCanyon,CRGrandCanyon,09/17/2017,,43.8,,7,FALSE,4,Day,14:05:00,60,High,DaubertM,Net,0.8928,35.83,0.6,7.26,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07681,GC20170915,GrandCanyon,CRGrandCanyon,09/17/2017,,48,,7,FALSE,4,Day,17:20:00,60,High,DaubertM,Net,0.8474,28.54,0.48,5.79,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07683,GC20170915,GrandCanyon,CRGrandCanyon,09/18/2017,,52.3,,7,FALSE,4,Day,10:20:10,118,High,DaubertM,Net,0.893,172,1.46,34.86,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07685,GC20170915,GrandCanyon,CRGrandCanyon,09/18/2017,,55.5,,7,FALSE,4,Day,12:11:14,293,High,DaubertM,Net,0.8141,161.45,0.55,32.73,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07686,GC20170915,GrandCanyon,CRGrandCanyon,09/18/2017,,57.5,,7,FALSE,4,Day,13:23:00,153,High,DaubertM,Net,0.8887,181.41,1.19,36.77,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07687,GC20170915,GrandCanyon,CRGrandCanyon,09/18/2017,,61.7,,7,FALSE,4,Crepuscular,16:53:02,296,High,DaubertM,Net,0.8593,398.77,1.35,80.83,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07688,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,64.4,,7,FALSE,4,Day,09:03:34,58,Medium,DaubertM,Net,0.8565,53.48,0.92,10.84,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,"Miscommunication on where to sample, should have been done at 64.1, but didn’t notice until we passed the riffle at 64.4. Tried sampling for 5 and then 3 minutes but filtration efficiensy was too low, 40% and then 59%, so did a 1 minute sample."
D07690,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,69,,7,FALSE,4,Day,10:34:30,290,Medium,DaubertM,Net,0.7933,200.92,0.69,40.73,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07692,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,73.4,,7,FALSE,4,Day,12:03:26,50,Medium,DaubertM,Net,0.7645,64.18,1.28,13.01,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,Did a 3 minute sample but filtration efficiency was only 60%.
D07693,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,75,,7,FALSE,4,Day,12:37:01,171,Medium,DaubertM,Net,0.7134,167.61,0.98,33.97,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07694,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,77,,7,FALSE,4,Day,14:03:10,129,Medium,DaubertM,Net,0.8292,98.24,0.76,19.91,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07695,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,79.8,,7,FALSE,4,Day,15:54:00,84,Medium,DaubertM,Net,0.8322,76.99,0.92,15.61,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07697,GC20170915,GrandCanyon,CRGrandCanyon,09/19/2017,,84.3,,7,FALSE,4,Crepuscular,17:06:50,60,Medium,DaubertM,Net,0.7886,46.05,0.77,9.33,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07699,GC20170915,GrandCanyon,CRGrandCanyon,09/20/2017,,88,,7,FALSE,4,Day,09:24:15,178,Medium,QuigleyT,Net,0.9176,160.94,0.9,32.62,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07701,GC20170915,GrandCanyon,CRGrandCanyon,09/20/2017,,92,,7,FALSE,4,Day,11:53:00,58,Medium,QuigleyT,Net,0.8807,63.35,1.09,12.84,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07703,GC20170915,GrandCanyon,CRGrandCanyon,09/20/2017,,96.4,,7,FALSE,4,Day,13:51:22,66,Medium,QuigleyT,Net,0.8572,68.65,1.04,13.92,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07705,GC20170915,GrandCanyon,CRGrandCanyon,09/20/2017,,100.7,,7,FALSE,4,Day,15:27:26,62,Medium,QuigleyT,Net,0.7523,37.42,0.6,7.59,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07707,GC20170915,GrandCanyon,CRGrandCanyon,09/20/2017,,104.6,,7,FALSE,4,Day,16:28:30,46,Medium,QuigleyT,Net,0.883,54.2,1.18,10.99,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07709,GC20170915,GrandCanyon,CRGrandCanyon,09/21/2017,,108.6,,7,FALSE,4,Day,09:15:59,310,Medium,DaubertM,Net,0.9054,200.51,0.65,40.64,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07711,GC20170915,GrandCanyon,CRGrandCanyon,09/21/2017,,112.4,,7,FALSE,4,Day,10:46:19,288,Low,DaubertM,Net,0.9093,179.56,0.62,36.4,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07713,GC20170915,GrandCanyon,CRGrandCanyon,09/21/2017,,117,,7,FALSE,4,Day,11:47:35,154,Medium,DaubertM,Net,0.882,155.89,1.01,31.6,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07714,GC20170915,GrandCanyon,CRGrandCanyon,09/21/2017,,121.1,,7,FALSE,4,Day,12:44:04,111,Medium,DaubertM,Net,0.8735,167.32,1.51,33.92,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07716,GC20170915,GrandCanyon,CRGrandCanyon,09/21/2017,,125.3,,7,FALSE,4,Day,16:24:39,226,Medium,DaubertM,Net,0.8555,215.95,0.96,43.77,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07717,GC20170915,GrandCanyon,CRGrandCanyon,09/22/2017,,127.4,,7,FALSE,4,Day,09:05:05,48,Medium,QuigleyT,Net,0.95,67.52,1.41,13.69,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07719,GC20170915,GrandCanyon,CRGrandCanyon,09/22/2017,,131.3,,7,FALSE,4,Day,11:16:16,181,Medium,QuigleyT,Net,0.8619,144.94,0.8,29.38,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07720,GC20170915,GrandCanyon,CRGrandCanyon,09/22/2017,,133.7,,7,FALSE,4,Day,11:56:25,110,Medium,QuigleyT,Net,0.93,119.41,1.09,24.2,TRUE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
D07722,GC20170915,GrandCanyon,CRGrandCanyon,09/22/2017,,137.3,,7,FALSE,4,Day,14:05:45,265,Medium,QuigleyT,Net,0.8924,214.47,0.81,43.47,FALSE,FALSE,GoodenoughD,,,0,FALSE,,FordM,
